"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.284895846E1,-4.804890990E-2,-1.434568679E-2,-8.445232970E-1,8.460106947E-1
4.285904446E1,6.801678590E-2,1.527241337E-2,-9.086485416E-1,9.113186610E-1
4.286912946E1,9.983974546E-3,2.190129440E-3,-9.544228846E-1,9.544776158E-1
4.287921446E1,2.966124393E-2,1.058694810E-2,-9.606016374E-1,9.611177756E-1
4.288930046E1,-9.174189996E-2,4.300046045E-2,-9.035462612E-1,9.092092509E-1
4.289938546E1,-1.814232777E-1,4.080393562E-2,-9.865036333E-1,1.003876878E0
4.290947046E1,-1.082973775E-1,-3.474854082E-2,-9.725229406E-1,9.791509859E-1
4.291955646E1,-7.016622238E-2,-4.807995496E-2,-8.864712220E-1,8.905426482E-1
4.292964146E1,7.751960769E-2,1.260528132E-2,-8.950759846E-1,8.985149976E-1
4.293972646E1,7.000611831E-2,-2.172014035E-2,-9.396861470E-1,9.425405434E-1
4.294981146E1,-3.304261565E-3,-1.379482654E-2,-8.615310931E-1,8.616478630E-1
4.295989746E1,-8.428271659E-2,8.060457583E-3,-9.095706475E-1,9.135027696E-1
4.296998246E1,-9.600364309E-2,4.617394539E-2,-8.614129794E-1,8.679752610E-1
4.298006746E1,-5.820830092E-2,-1.987998504E-3,-7.858418101E-1,7.879971503E-1
4.299015346E1,6.670715578E-2,1.084667640E-2,-6.709142017E-1,6.743095440E-1
4.300023846E1,-1.737953290E-2,2.790640315E-2,-7.766213357E-1,7.773168689E-1
4.301032346E1,2.497444477E-2,2.139479534E-2,-9.880133843E-1,9.885605231E-1
4.302040946E1,-6.998156000E-2,4.596861675E-2,-1.013699033E0,1.017151052E0
4.303049446E1,-1.530200622E-1,4.131054204E-2,-8.218325919E-1,8.369770065E-1
4.304057946E1,-3.443425298E-2,4.594319964E-2,-7.809997308E-1,7.831073202E-1
4.305066546E1,2.117528949E-2,-4.792787254E-2,-7.754331815E-1,7.772014493E-1
4.306075046E1,-3.319913831E-2,-5.140583295E-2,-7.398002493E-1,7.423268494E-1
4.307083546E1,-1.259117857E-1,-4.489504969E-2,-9.861142087E-1,9.951334463E-1
4.308092046E1,-5.699818309E-2,-1.346955461E-2,-1.057149108E0,1.058770258E0
4.309100646E1,7.455569062E-2,3.129566633E-2,-1.107683669E0,1.110630938E0
4.310109146E1,1.220661085E-2,4.876066223E-2,-8.064877439E-1,8.080526496E-1
4.311117646E1,3.574476019E-3,-6.941028703E-3,-7.513590252E-1,7.513995871E-1
4.312126246E1,-1.134243623E-1,-6.681936750E-2,-8.960594863E-1,9.056779321E-1
4.313134746E1,-1.210129519E-1,3.503395803E-3,-9.468437237E-1,9.545519605E-1
4.314143246E1,-1.389654754E-1,6.819697151E-2,-8.428416377E-1,8.569388873E-1
4.315151846E1,4.789520122E-2,3.934529286E-2,-7.324660867E-1,7.350840568E-1
4.316160346E1,4.790316805E-2,5.318956263E-3,-7.720833117E-1,7.735862234E-1
4.317168846E1,6.266022474E-3,2.560000548E-2,-8.828903872E-1,8.832836798E-1
4.318177346E1,-1.274333043E-1,-1.098810593E-2,-7.459749091E-1,7.568609849E-1
4.319185946E1,-1.593742680E-1,-1.615932863E-2,-8.308525068E-1,8.461543412E-1
4.320194446E1,-3.245986752E-2,-1.365145784E-2,-8.610890436E-1,8.618087644E-1
4.321202946E1,7.985615507E-2,-2.215734763E-2,-7.831643701E-1,7.875369097E-1
4.322211546E1,4.646990586E-2,-4.540152820E-2,-8.353612947E-1,8.378837889E-1
4.323220046E1,-4.068975046E-2,1.885050964E-3,-9.780029511E-1,9.788508475E-1
4.324228546E1,-7.124726292E-2,5.690300139E-2,-9.690976417E-1,9.733778111E-1
4.325237046E1,-8.656905100E-2,2.303053793E-3,-8.702077764E-1,8.745061914E-1
4.326245646E1,-1.251784718E-1,-4.384973198E-2,-7.290448809E-1,7.410120695E-1
4.327254146E1,5.707247928E-4,-1.314618532E-3,-8.526988739E-1,8.527000783E-1
4.328262646E1,6.925274111E-2,2.945476413E-2,-9.166276520E-1,9.197117906E-1
4.329271246E1,-1.339044910E-1,3.677608112E-2,-9.246547097E-1,9.350236494E-1
4.330279746E1,-5.986065097E-2,4.548790254E-2,-8.719069773E-1,8.751424021E-1
4.331288246E1,-8.463369571E-3,4.589260295E-3,-9.215375590E-1,9.215878486E-1
4.332296846E1,-7.296166655E-2,-4.891844569E-2,-7.624628878E-1,7.675064002E-1
4.333305346E1,-8.529563706E-2,-6.510722967E-2,-7.940173870E-1,8.012352388E-1
4.334313846E1,4.334643289E-2,2.029087757E-2,-9.597988147E-1,9.609913619E-1
4.335322346E1,-8.256743588E-3,3.130889565E-2,-8.381416458E-1,8.387668563E-1
4.336330946E1,-1.447802755E-1,-3.892436642E-3,-8.924172556E-1,9.040934893E-1
4.337339446E1,-8.617553338E-2,-1.966749357E-2,-8.644430065E-1,8.689503693E-1
4.338347946E1,-4.461060092E-4,-3.441523354E-2,-8.828781080E-1,8.835487315E-1
4.339356446E1,7.409810945E-3,-2.545636497E-2,-7.030335420E-1,7.035332921E-1
4.340365046E1,-8.746075138E-2,1.735468224E-2,-8.075881898E-1,8.124956938E-1
4.341373546E1,2.566193115E-2,1.703655488E-2,-1.069449896E0,1.069893386E0
4.342382046E1,2.927342735E-2,-2.766820220E-2,-1.046895431E0,1.047670037E0
4.343390646E1,-2.883448418E-2,8.557460407E-2,-9.349288523E-1,9.392797236E-1
4.344399146E1,-9.856432155E-3,7.273874145E-2,-9.682521343E-1,9.710305193E-1
4.345407646E1,-2.285055332E-3,2.074845874E-2,-6.831179255E-1,6.834367712E-1
4.346416146E1,-1.446056630E-1,-6.407835726E-3,-7.162593591E-1,7.307388916E-1
4.347424746E1,-1.732040659E-1,1.586219643E-2,-8.450963241E-1,8.628088170E-1
4.348433246E1,-1.046286882E-1,4.157640763E-2,-9.536048591E-1,9.602280913E-1
4.349441746E1,-6.912139803E-2,-1.333245568E-2,-9.053197217E-1,9.080524878E-1
4.350450346E1,1.295582921E-1,-2.492520025E-2,-7.493814969E-1,7.609068567E-1
4.351458846E1,1.567773002E-1,-3.003524646E-2,-9.178087896E-1,9.315869322E-1
4.352467346E1,4.515866775E-2,-8.990130611E-2,-9.481651944E-1,9.534876958E-1
4.353475846E1,-1.873935407E-1,-1.455350049E-2,-8.801807874E-1,9.000257563E-1
4.354484446E1,-1.411813143E-1,1.551986251E-2,-1.079119436E0,1.088426289E0
4.355492946E1,-5.013746224E-2,2.928577960E-3,-8.568387026E-1,8.583093288E-1
4.356501446E1,-3.567082945E-2,-8.558076192E-3,-7.331812012E-1,7.340983058E-1
4.357510046E1,-1.550053015E-2,2.056672225E-2,-7.943126714E-1,7.947300652E-1
4.358518546E1,-9.779300071E-2,1.050242158E-2,-8.868378425E-1,8.922752550E-1
4.359527046E1,-1.237268274E-1,-1.653124809E-2,-9.527184212E-1,9.608610722E-1
4.360535546E1,-5.147906933E-2,3.325963872E-2,-1.036076912E0,1.037888080E0
4.361544146E1,4.698500901E-2,7.138874726E-2,-9.598105091E-1,9.636078858E-1
4.362552646E1,1.712963022E-1,2.640280992E-2,-8.606563497E-1,8.779344416E-1
4.363561146E1,3.254264217E-2,1.933255775E-2,-9.233256376E-1,9.241011873E-1
4.364569779E1,-1.122720223E-1,7.056237124E-3,-9.642631638E-1,9.708028876E-1
4.365578279E1,-1.313051112E-1,7.811804737E-3,-9.307276279E-1,9.399765815E-1
4.366586779E1,-2.736707425E-1,-2.314729951E-3,-9.044566727E-1,9.449565630E-1
4.367595279E1,-1.058333242E-1,-1.591232032E-2,-7.690579623E-1,7.764689587E-1
4.368603879E1,7.500289299E-2,-3.456954293E-2,-7.661366934E-1,7.705750581E-1
4.369612379E1,3.933191735E-2,-5.625693887E-2,-8.138037801E-1,8.166935994E-1
4.370620879E1,1.584127665E-2,-4.363762423E-2,-9.649700922E-1,9.660861592E-1
4.371629379E1,2.923443373E-2,1.443023387E-2,-9.604870319E-1,9.610401772E-1
4.372637979E1,4.782942005E-2,3.991272859E-3,-8.574865741E-1,8.588287422E-1
4.373646479E1,-2.613866195E-2,-3.130566370E-2,-8.723934656E-1,8.733462275E-1
4.374654979E1,-3.470212854E-2,-3.166468502E-2,-8.968476909E-1,8.980772076E-1
4.375663579E1,-1.166077692E-1,9.588520043E-3,-8.664784223E-1,8.743421343E-1
4.376672079E1,-2.061970533E-1,1.324006739E-2,-9.413321382E-1,9.637420394E-1
4.377680579E1,-8.838435564E-2,2.026233813E-2,-9.618394929E-1,9.661043250E-1
4.378689079E1,2.755456522E-2,1.716797333E-3,-9.288360536E-1,9.292462623E-1
4.379697679E1,-1.038940586E-2,-1.023027252E-2,-8.457786942E-1,8.459043668E-1
4.380706179E1,2.967863940E-3,2.391399511E-2,-8.960629946E-1,8.963869576E-1
4.381714679E1,4.905338846E-2,4.415990850E-2,-9.870053244E-1,9.892097062E-1
4.382723279E1,-7.385873906E-3,4.901349949E-2,-7.925403804E-1,7.940888670E-1
4.383731779E1,-8.634627208E-2,1.816472260E-2,-7.989419121E-1,8.037996110E-1
4.384740279E1,-1.817954164E-2,1.860105051E-2,-9.062102526E-1,9.065834307E-1
4.385748779E1,-3.908542067E-2,1.608355237E-2,-8.812707084E-1,8.822836348E-1
4.386757379E1,-1.565741095E-1,1.985780217E-2,-7.929169410E-1,8.084720524E-1
4.387765879E1,-7.461142190E-2,2.054600118E-2,-8.544115233E-1,8.579091174E-1
4.388774379E1,3.272598892E-2,-1.179138545E-2,-9.282022154E-1,9.288537990E-1
4.389782879E1,1.560475677E-4,-3.920126863E-2,-9.288956952E-1,9.297225266E-1
4.390791479E1,-3.093655821E-2,-3.359097713E-2,-9.011740458E-1,9.023303637E-1
4.391799979E1,-4.616084397E-3,3.820004258E-3,-9.786508226E-1,9.786691644E-1
4.392808479E1,-1.875574820E-2,8.340614587E-3,-8.872828156E-1,8.875202188E-1
4.393817079E1,-5.701605365E-2,-1.494985035E-2,-8.093043476E-1,8.114479993E-1
4.394825579E1,-8.047347486E-2,-9.704939020E-4,-9.039345163E-1,9.075100726E-1
4.395834079E1,-8.786632888E-2,2.395412391E-2,-9.096384752E-1,9.141862214E-1
4.396842579E1,-9.931207079E-2,9.903977327E-3,-8.943111688E-1,8.998630133E-1
4.397851179E1,-8.985902343E-2,-1.092700252E-2,-8.481070554E-1,8.529241590E-1
4.398859679E1,5.341614224E-2,1.269428691E-2,-9.059997529E-1,9.076618210E-1
4.399868179E1,1.140035290E-2,6.717370420E-3,-9.506403208E-1,9.507324075E-1
4.400876679E1,-7.421907373E-2,3.114720415E-3,-8.421721315E-1,8.454419386E-1
4.401885279E1,-2.390268669E-2,2.792034511E-2,-9.004776424E-1,9.012274233E-1
4.402893779E1,1.714549810E-2,2.622700972E-2,-8.194972140E-1,8.200960357E-1
4.403902279E1,-7.648878012E-2,-6.819863431E-3,-7.782351673E-1,7.820147183E-1
4.404910879E1,-1.282156983E-1,-1.098441487E-2,-8.757906979E-1,8.851944810E-1
4.405919379E1,-8.093430854E-2,2.232364610E-2,-9.619301248E-1,9.655870092E-1
4.406927879E1,6.588204056E-3,3.354757754E-2,-9.103354633E-1,9.109772226E-1
4.407936379E1,4.946905240E-2,-8.765670620E-3,-8.034103543E-1,8.049796404E-1
4.408944979E1,6.867814254E-2,-1.610774523E-2,-8.464341670E-1,8.493685571E-1
4.409953479E1,-3.615402874E-2,-1.139161862E-2,-8.989725691E-1,8.997713947E-1
4.410961979E1,-1.126573538E-1,6.940078530E-3,-9.153763479E-1,9.223088975E-1
4.411970479E1,-9.364783645E-2,1.383633949E-2,-8.960425293E-1,9.010291760E-1
4.412979079E1,3.090205964E-2,-1.311399137E-2,-8.403776211E-1,8.410478346E-1
4.413987579E1,3.108602766E-2,-1.906115786E-2,-8.318898028E-1,8.326886050E-1
4.414996079E1,-8.540823251E-2,-1.091814034E-2,-9.093443602E-1,9.134117021E-1
4.416004579E1,-1.028117390E-1,1.910011265E-2,-1.014312406E0,1.019688543E0
4.417013179E1,-7.916589126E-2,2.324775970E-2,-9.821983284E-1,9.856577768E-1
4.418021679E1,-1.116098251E-2,-6.574173023E-3,-9.140917146E-1,9.141834882E-1
4.419030179E1,-1.958415247E-2,1.180885401E-2,-8.795978200E-1,8.798950580E-1
4.420038779E1,-6.782338925E-2,2.123661216E-2,-7.967304951E-1,7.998940478E-1
4.421047279E1,-7.803149488E-2,2.296780598E-2,-7.173182899E-1,7.219154821E-1
4.422055779E1,-7.433170572E-2,-1.499125594E-2,-6.881079394E-1,6.922734116E-1
4.423064279E1,4.005123451E-3,4.762922600E-4,-6.949889427E-1,6.950006463E-1
4.424072879E1,1.085769475E-2,1.077108286E-2,-6.645553547E-1,6.647313181E-1
4.425081379E1,-4.407463051E-2,7.727296483E-3,-6.333622134E-1,6.349409244E-1
4.426089879E1,-2.344908893E-2,-1.567947323E-2,-7.769569659E-1,7.774688628E-1
4.427098379E1,-7.740982622E-3,-1.077230712E-2,-8.004230118E-1,8.005329245E-1
4.428106979E1,-6.757429786E-2,8.496241886E-3,-7.473484200E-1,7.504452897E-1
4.429115479E1,-4.988252364E-2,1.326022429E-2,-7.689164597E-1,7.706468852E-1
4.430123979E1,-5.392474037E-2,5.928893946E-3,-6.997222638E-1,7.018221113E-1
4.431132479E1,9.020426497E-3,-3.369531110E-3,-6.516061109E-1,6.516772557E-1
4.432141079E1,2.381362628E-2,1.084565085E-2,-6.347959507E-1,6.353350422E-1
4.433149579E1,-3.721343458E-2,-2.671629377E-4,-5.778586882E-1,5.790557613E-1
4.434158079E1,-4.758785695E-2,-1.634110395E-2,-4.919958347E-1,4.945619650E-1
4.435166679E1,-2.901812330E-2,-1.488885658E-2,-4.753295159E-1,4.764471411E-1
4.436175179E1,3.781810977E-2,-1.360902898E-3,-5.494669479E-1,5.507685433E-1
4.437183679E1,6.199799102E-2,1.301420270E-2,-4.860217345E-1,4.901328868E-1
4.438192179E1,-9.080141187E-3,-1.275507968E-2,-3.392373258E-1,3.395984456E-1
4.439200779E1,-9.604322143E-2,-4.765299859E-2,-3.878218406E-1,4.023690952E-1
4.440209279E1,-8.456981488E-2,3.582422293E-3,-4.859369498E-1,4.932540994E-1
4.441217779E1,-3.421454385E-2,4.092011249E-2,-4.453075719E-1,4.484907181E-1
4.442226279E1,2.879399221E-2,1.950026320E-2,-3.440788203E-1,3.458317349E-1
4.443234879E1,2.461590081E-2,-1.282000433E-2,-3.219529563E-1,3.231470272E-1
4.444243379E1,-2.928870320E-3,-2.739130456E-3,-3.267886037E-1,3.268132075E-1
4.445251879E1,-6.830954868E-2,9.087904736E-3,-3.642376810E-1,3.706991674E-1
4.446260379E1,-7.908052191E-2,4.040780503E-2,-3.619666225E-1,3.727014293E-1
4.447268979E1,3.590687424E-2,3.580268417E-2,-2.993517137E-1,3.036158499E-1
4.448277479E1,6.916050129E-2,1.073793646E-2,-2.653542477E-1,2.744291438E-1
4.449285979E1,-3.336925574E-2,-6.982982475E-3,-2.481991017E-1,2.505295658E-1
4.450294479E1,-9.949673317E-2,4.755266402E-3,-3.327556872E-1,3.473450156E-1
4.451303079E1,-5.364001751E-2,2.605866473E-2,-3.395840657E-1,3.447805725E-1
4.452311579E1,-2.771817762E-2,1.123248300E-2,-2.760055357E-1,2.776211840E-1
4.453320079E1,-7.829787210E-3,-9.609131478E-3,-1.686132342E-1,1.690682221E-1
4.454328579E1,3.510050666E-2,-1.101604465E-2,-1.649224716E-1,1.689757984E-1
4.455337179E1,1.620519273E-2,-1.328558888E-2,-2.237097931E-1,2.246890889E-1
4.456345679E1,-1.593771916E-2,-6.074855067E-3,-2.376448774E-1,2.382561700E-1
4.457354179E1,-1.692385208E-2,-1.405049376E-2,-2.421776390E-1,2.431745093E-1
4.458362679E1,-1.719479743E-2,-1.578976633E-2,-2.137835598E-1,2.150543843E-1
4.459371279E1,2.111071430E-2,-1.150154628E-2,-1.943368900E-1,1.958182183E-1
4.460379779E1,5.767236706E-2,-3.953448683E-4,-2.516951519E-1,2.582183334E-1
4.461388279E1,1.923112683E-2,9.917425923E-4,-2.192138690E-1,2.200580381E-1
4.462396879E1,-6.515504893E-2,1.596687986E-2,-1.607727027E-1,1.742067266E-1
4.463405379E1,-8.175445363E-2,2.305800157E-2,-2.119276536E-1,2.283173065E-1
4.464413892E1,-3.738410018E-2,1.298154965E-2,-1.749638951E-1,1.793835448E-1
4.465422392E1,6.746382203E-2,1.557142764E-2,-1.297158015E-1,1.470374979E-1
4.466430892E1,4.667035572E-2,1.003913937E-2,-1.034425074E-1,1.139265498E-1
4.467439492E1,2.468774848E-2,1.348885043E-2,-1.283691877E-1,1.314156854E-1
4.468447992E1,-3.391567804E-2,9.460041183E-4,-1.820980829E-1,1.852319625E-1
4.469456492E1,-3.256113399E-2,-3.934554867E-3,-1.529614073E-1,1.564381676E-1
4.470464992E1,-9.303066283E-3,5.499196686E-3,-1.549880522E-1,1.553643606E-1
4.471473592E1,2.130637676E-2,7.752859779E-3,-1.298824471E-1,1.318465722E-1
4.472482092E1,-3.721387312E-4,1.588538429E-2,-1.250620025E-1,1.260673963E-1
4.473490592E1,-4.691370953E-2,2.017435580E-3,-1.682115304E-1,1.746427358E-1
4.474499092E1,-5.029149983E-2,-7.473819684E-3,-1.870547676E-1,1.938416339E-1
4.475507692E1,-2.777266636E-2,4.907604642E-3,-2.034065062E-1,2.053524101E-1
4.476516192E1,5.949541926E-3,1.662588162E-2,-1.541934156E-1,1.552012449E-1
4.477524692E1,5.024183504E-2,9.540371876E-3,-1.453477478E-1,1.540818889E-1
4.478533192E1,4.570264153E-2,-7.269788403E-3,-1.232885420E-1,1.316876830E-1
4.479541792E1,-5.122445963E-2,-1.550151687E-2,-9.688719392E-2,1.106859098E-1
4.480550292E1,-7.126345240E-2,-9.293217380E-3,-9.705734789E-2,1.207682587E-1
4.481558792E1,-1.481757537E-2,1.628047563E-2,-8.859116435E-2,9.128531551E-2
4.482567292E1,2.940217573E-2,2.059752977E-2,-3.441963494E-2,4.973386612E-2
4.483575792E1,3.161439668E-2,-5.788435147E-3,-5.460013032E-2,6.335732231E-2
4.484584392E1,-5.624034740E-3,-1.127847500E-2,-4.630936325E-2,4.799365468E-2
4.485592892E1,-6.220849078E-2,-3.238939487E-3,-3.577209592E-2,7.183334811E-2
4.486601392E1,-8.183448739E-2,2.039903507E-2,-7.351879656E-2,1.118839462E-1
4.487609892E1,-4.988844395E-3,3.182782006E-2,-5.447909296E-2,6.329194473E-2
4.488618492E1,5.266345941E-2,1.148815250E-2,-1.159152031E-2,5.513420851E-2
4.489626992E1,3.556861281E-2,-3.600477856E-3,-5.542283356E-2,6.595286300E-2
4.490635492E1,-2.131690174E-2,-3.006583471E-3,-5.687352777E-2,6.081157788E-2
4.491643992E1,-4.115708917E-2,1.504309288E-2,-8.098978400E-2,9.208444899E-2
4.492652592E1,-3.615687925E-2,9.596559964E-3,-1.050335348E-1,1.114964453E-1
4.493661092E1,-4.532323033E-3,8.124850045E-3,-5.646480739E-2,5.722612702E-2
4.494669592E1,3.755527742E-2,-6.078272033E-3,6.872232556E-3,3.865969262E-2
4.495678092E1,1.339122020E-2,-1.804871019E-3,1.296128905E-1,1.303153242E-1
4.496686592E1,-3.629790679E-2,-5.549720284E-3,2.404234743E-1,2.432113986E-1
4.497695192E1,6.532984413E-3,1.303583511E-2,3.321043074E-1,3.324242529E-1
4.498703692E1,9.261430454E-2,1.641309779E-2,4.475926638E-2,1.041642506E-1
4.499712192E1,4.322941549E-2,-3.092274416E-2,2.060968101E-1,2.128400658E-1
4.500720692E1,1.320827544E-2,-2.926874958E-2,1.418838573E-1,1.454721526E-1
4.501729292E1,4.625651903E-2,-2.366779307E-2,-1.171618295E-1,1.281667830E-1
4.502737792E1,3.826348487E-2,3.750434954E-2,-8.040096939E-2,9.661773330E-2
4.503746292E1,-4.667115971E-2,2.647473067E-2,-2.112774432E-2,5.766706246E-2
4.504754792E1,-1.483646918E-2,2.358034065E-2,-1.501114744E-1,1.526748441E-1
4.505763292E1,-7.572425667E-2,2.278365752E-2,-3.741750240E-2,8.748329889E-2
4.506771892E1,-4.356062371E-2,2.083410446E-2,8.699253559E-2,9.949517122E-2
4.507780392E1,2.651960805E-2,3.818674017E-2,1.442046171E-1,1.515139873E-1
4.508788892E1,6.661173653E-2,1.105902169E-2,7.799250126E-2,1.031613089E-1
4.509797392E1,-1.708709903E-2,-9.742432006E-3,1.259928793E-1,1.275189773E-1
4.510805892E1,1.260210190E-2,-5.886501633E-4,8.590787709E-2,8.682927402E-2
4.511814492E1,6.271873344E-2,-1.701865235E-2,4.164503932E-2,7.718538302E-2
4.512822992E1,4.411559757E-2,-1.917895870E-2,5.697293043E-2,7.456495965E-2
4.513831492E1,-2.338886261E-5,-2.952825632E-3,9.397060275E-3,9.850099901E-3
4.514839992E1,-6.064001173E-2,-1.247320734E-3,3.910617828E-3,6.077877724E-2
4.515848492E1,-9.809011236E-2,-8.037619181E-3,2.096226811E-3,9.844118869E-2
4.516857092E1,-2.556782752E-2,-5.548039209E-3,4.735659957E-2,5.410306892E-2
4.517865592E1,-2.991450146E-2,1.947882950E-2,5.322077215E-2,6.408395107E-2
4.518874092E1,2.200416885E-2,1.627545068E-2,8.293164432E-2,8.733115922E-2
4.519882592E1,5.345769402E-2,1.445232539E-2,9.817358136E-2,1.127148918E-1
4.520891092E1,5.582607217E-2,8.245378062E-3,2.890161753E-2,6.340220887E-2
4.521899692E1,1.486888468E-2,-1.309885941E-3,-2.075293779E-2,2.556333233E-2
4.522908192E1,3.521255393E-2,1.538292803E-2,-3.782973111E-2,5.392260179E-2
4.523916692E1,-2.799391039E-3,1.564493582E-2,-1.611843467E-2,2.263635446E-2
4.524925192E1,-1.199717090E-2,2.664247267E-3,-3.470907211E-2,3.682051072E-2
4.525933692E1,-1.164915193E-2,-9.331975740E-3,-5.568011105E-2,5.764601702E-2
4.526942292E1,-2.486404203E-2,-3.220628109E-3,-5.387507558E-2,5.942320086E-2
4.527950792E1,-3.591513343E-2,8.458015714E-3,-5.772956014E-2,6.851377199E-2
4.528959292E1,2.438398562E-2,1.782887315E-2,5.230919123E-3,3.065632052E-2
4.529967792E1,4.660932541E-2,-6.256520748E-5,2.462204039E-2,5.271316726E-2
4.530976292E1,1.440688156E-2,-8.277738746E-3,2.797483385E-2,3.253721752E-2
4.531984892E1,5.322647318E-3,-1.216317929E-2,3.126564682E-2,3.396784031E-2
4.532993392E1,6.896388866E-3,-4.128885709E-3,4.336704433E-2,4.410565055E-2
4.534001892E1,-9.207537398E-3,3.665053044E-3,3.165624082E-2,3.317120651E-2
4.535010392E1,2.245148085E-2,7.793166738E-3,-5.840783715E-3,2.447278477E-2
4.536018892E1,1.969839245E-2,1.069455743E-3,-1.190317690E-2,2.304031296E-2
4.537027392E1,-2.754765820E-2,1.331061998E-2,1.445256293E-2,3.383670569E-2
4.538035992E1,-6.687844265E-2,1.078487864E-2,-8.861455321E-3,6.831958057E-2
4.539044492E1,-3.097134914E-2,9.959267776E-3,-2.652413964E-2,4.197548649E-2
4.540052992E1,1.483175486E-2,1.027540343E-2,-1.871986091E-2,2.599996270E-2
4.541061492E1,3.570105225E-2,-8.177312817E-3,2.339237094E-2,4.345844676E-2
4.542069992E1,4.971828997E-2,-6.828398996E-3,-6.852936745E-4,5.018969036E-2
4.543078592E1,4.600472331E-2,1.390888151E-3,-6.803820133E-3,4.652591864E-2
4.544087092E1,-6.885096431E-3,-4.907604642E-3,2.458754182E-3,8.805373831E-3
4.545095592E1,-3.028134115E-2,-3.020635061E-3,-1.361465693E-2,3.333830741E-2
4.546104092E1,-4.242173228E-2,-1.220588223E-2,1.416955769E-2,4.636122622E-2
4.547112592E1,-7.822843641E-3,-8.666066956E-3,4.173099339E-2,4.333328292E-2
4.548121192E1,5.188307539E-4,9.361355714E-3,-2.393265367E-3,9.676357025E-3
4.549129692E1,9.545506462E-3,1.636018049E-2,-3.665502548E-2,4.125970301E-2
4.550138192E1,-4.478601739E-3,9.324152805E-3,-3.229066372E-2,3.390700020E-2
4.551146692E1,-3.780049503E-2,-5.311117340E-3,-2.822567940E-2,4.747393358E-2
4.552155192E1,5.075492822E-3,1.199446656E-3,-5.668875575E-2,5.692815058E-2
4.553163692E1,2.072852567E-2,9.416337814E-3,-4.442422092E-2,4.991843946E-2
4.554172292E1,2.704392057E-2,1.428463592E-2,-2.868877888E-2,4.193412091E-2
4.555180792E1,2.078995798E-2,3.034666094E-3,-5.830901921E-2,6.197881309E-2
4.556189292E1,1.377333574E-2,-4.625074491E-3,-7.718324661E-2,7.853884166E-2
4.557197792E1,-1.834180187E-2,-8.039576628E-3,-7.031335294E-2,7.310967166E-2
4.558206292E1,-3.278581325E-2,3.050270851E-3,-4.788986564E-2,5.811757852E-2
4.559214892E1,-1.080890704E-2,-3.432498313E-4,-2.829233766E-2,3.028872169E-2
4.560223392E1,-1.809833843E-2,2.286368671E-3,1.368306935E-2,2.280359012E-2
4.561231892E1,-2.524111435E-2,3.092245180E-3,-3.309524059E-4,2.543197521E-2
4.562240392E1,-4.791756682E-3,5.324289564E-3,-3.698305428E-2,3.767035035E-2
4.563248892E1,1.099715084E-2,2.173481321E-2,4.809919596E-3,2.482890973E-2
4.564257492E1,1.347140014E-2,1.635279838E-2,2.129789829E-2,3.004152307E-2
4.565266404E1,1.150622405E-2,3.830858152E-3,-1.023847461E-3,1.217032989E-2
4.566274904E1,7.396106534E-3,-3.768804576E-3,-1.498816788E-2,1.713334341E-2
4.567283404E1,-1.625858512E-2,-1.951896516E-4,5.935508609E-3,1.730924468E-2
4.568291904E1,-1.595463954E-2,1.248351306E-2,-3.151883125E-2,3.746765731E-2
4.569300404E1,1.219937492E-2,1.740496829E-2,-3.694738626E-2,4.262472313E-2
4.570309004E1,2.149703253E-2,4.832504466E-3,-4.669060171E-2,5.162836231E-2
4.571317504E1,-4.198410474E-3,-1.791241982E-3,-3.336479723E-2,3.367558304E-2
4.572326004E1,-1.029259790E-2,-1.985113726E-3,-5.358154535E-2,5.459725497E-2
4.573334504E1,-1.412087962E-2,1.302753937E-2,-4.759750485E-2,5.132872969E-2
4.574343004E1,-2.465233628E-2,1.863235367E-2,-1.058930755E-2,3.266551273E-2
4.575351604E1,-2.559911013E-3,6.929498725E-3,-3.047627270E-2,3.135879932E-2
4.576360104E1,3.291927595E-2,-1.271424510E-3,-4.694261670E-2,5.734897132E-2
4.577368604E1,2.925533753E-2,-8.355308000E-3,-2.117978454E-2,3.707113727E-2
